source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,I was elected on getting out of these ridiculous endless wars where our great Military functions as a policing operation to the benefit of people who don’t even like the USA. The two most unhappy countries at this move are Russia &amp; China because they love seeing us bogged.....,10/07/19,21267,87908,FALSE,1.18E+18
Twitter for iPhone,.@60Minutes “forgot” to report that we are helping the great farmers of the USA to the tune of 28 Billion Dollars for the last two years paid for out of Tariffs paid to the United States by China for targeting the farmer. They devalued their currency therefore paying the cost!,10/06/19,20112,71366,FALSE,1.18E+18
Twitter for iPhone,....And by the way I would LOVE running against 1% Joe Biden - I just don’t think it’s going to happen. Sleepy Joe won’t get to the starting gate &amp; based on all of the money he &amp; his family probably “extorted” Joe should hang it up. I wouldn’t want him dealing with China &amp; U!,10/06/19,17856,73450,FALSE,1.18E+18
Twitter for iPhone,....and separately got 1.5 Billion Dollars from China despite no experience and for no apparent reason. There is NO WAY these can be legitimate transactions? As lawyers &amp; others have stated as President I have an OBLIGATION to look into possible or probable CORRUPTION!,10/06/19,19529,74761,FALSE,1.18E+18
Twitter for iPhone,Somebody please wake up Mitt Romney and tell him that my conversation with the Ukrainian President was a congenial and very appropriate one and my statement on China pertained to corruption not politics. If Mitt worked this hard on Obama he could have won. Sadly he choked!,10/05/19,31446,135126,FALSE,1.18E+18
Twitter for iPhone,RT @DeFede: This morning in the Florida Keys @marcorubio was asked about the President calling on China to investigate @JoeBiden - see his…,10/05/19,7840,0,TRUE,1.18E+18
Twitter for iPhone,Congratulations to President Xi and the Chinese people on the 70th Anniversary of the People’s Republic of China!,10/01/19,13594,81387,FALSE,1.18E+18
Twitter for iPhone,The Fake News Media wants to stay as far away as possible from the Ukraine and China deals made by the Bidens. A Corrupt Media is so bad for our Country! In actuality the Media may be even more Corrupt than the Bidens which is hard to do!,09/30/19,23498,83048,FALSE,1.18E+18
Twitter for iPhone,....place in TRADE it’s taking shape in Military Competition.” Johnathan Ward author and China expert. We are winning and we will win. They should not have broken the deal we had with them. Happy Birthday China!,09/30/19,13404,63054,FALSE,1.18E+18
Twitter for iPhone,“China Trade Turmoil: China Urging a CALM AND RATIONAL Solution.” @MariaBartiromo @FoxBusiness China is doing very poorly while the USA under your favorite President’s leadership continues to soar to new heights - and despite the Do Nothing Democrats we have just begun!,09/30/19,12961,52200,FALSE,1.18E+18
Twitter for iPhone,The President of Ukraine said that he was NOT pressured by me to do anything wrong. Can’t have better testimony than that! As V.P. Biden had his son on the other hand take out millions of dollars by strong arming the Ukrainian President. Also looted millions from China. Bad!,09/26/19,24528,100632,FALSE,1.18E+18
Twitter for iPhone,....taken out of Ukraine and China. Additionally I demand transparency from Democrats that went to Ukraine and attempted to force the new President to do things that they wanted under the form of political threat.,09/25/19,22088,89654,FALSE,1.18E+18
Twitter for iPhone,“The real story involves Hunter Biden going around the world and collecting large payments from foreign governments and foreign oligarchs.” Peter Schweizer  Laura Ingraham Hunter made a fortune in Ukraine and in China. He knew nothing about Energy or anything else.,09/22/19,18169,60036,FALSE,1.18E+18
Twitter for iPhone,Producer prices in China shrank most in 3 years due to China’s big devaluation of their currency coupled with monetary stimulus. Federal Reserve not watching? Will Fed ever get into the game? Dollar strongest EVER! Really bad for exports. No Inflation...Highest Interest Rates...,09/16/19,10142,43346,FALSE,1.17E+18
Twitter for iPhone,It is expected that China will be buying large amounts of our agricultural products!,09/12/19,16367,92418,FALSE,1.17E+18
Twitter for iPhone,At the request of the Vice Premier of China Liu He and due to the fact that the People's Republic of China will be celebrating their 70th Anniversary....,09/11/19,10406,51657,FALSE,1.17E+18
Twitter for iPhone,RT @MariaBartiromo: China is moving to develop a more level playing field: Sen. Perdue https://t.co/97UZWyhiJu  @MorningsMaria @FoxBusiness,09/11/19,4186,0,TRUE,1.17E+18
Twitter for iPhone,“China suspends Tariffs on some U.S. products. Being hit very hard supply chains breaking up as many companies move or look to move to other countries. Much more expensive to China than originally thought.” @CNBC  @JoeSquawk,09/11/19,10391,44174,FALSE,1.17E+18
Twitter for iPhone,China just enacted a major stimulus plan. With all the Tariffs THEY are paying to the USA Billions and Billions of Dollars they need it! In the meantime our Federal Reserve sits back and does NOTHING!,09/07/19,16266,66000,FALSE,1.17E+18
Twitter for iPhone,“China is eating the Tariffs.” Billions pouring into USA. Targeted Patriot Farmers getting massive Dollars from the incoming Tariffs! Good Jobs Numbers No Inflation(Fed). China having worst year in decades. Talks happening good for all!,09/06/19,18276,76573,FALSE,1.17E+18
Twitter for iPhone,1. Which country has the largest carbon emission reduction?AMERICA!2. Who has dumped the most carbon into the air?   CHINA!3. 91% of the world’s population are exposed to air pollution above the World Health Organization’s suggested level.   NONE ARE IN THE U.S.A.!,09/04/19,11123,33320,FALSE,1.17E+18
Twitter for iPhone,....Trump is doing to China is not lost on the rest of the world. Europe has had among the most protectionist policies forever. They’re sitting there and saying gee are we next? Maybe you are! We’ve got to change the rules. The U.S. can’t defend the world and pay for it....,09/04/19,11652,54740,FALSE,1.17E+18
Twitter for iPhone,“The Chinese are very adept at not accepting anything. You’ve got to be very tough and that’s what Trump is doing. It’s in China’s interest to correct and I think we’ll end up with a solution that’s dramatically better than we have today. Frankly I think the impact of what...,09/04/19,17121,78370,FALSE,1.17E+18
Twitter for iPhone,“U.S. Winning Trade War With China In Dollars.” CNBC,09/04/19,13265,60602,FALSE,1.17E+18
Twitter for iPhone,“The Chinese are very adept at not accepting anything. You’ve got to be very tough and that’s what Trump is doing. It’s in China’s interest to correct and I think we’ll end up with a solution that’s dramatically better than we have today. Frankly I think the impact of what....,09/04/19,3318,12935,FALSE,1.17E+18
Twitter for iPhone,....Trump is doing to China is not lost on the rest of the world. Europe has had among the most protectionist policies forever. They’re sitting there and saying gee are we next? Maybe you are! We’ve got to change the rules. The U.S. can’t defend the world and pay for it........,09/04/19,2578,10371,FALSE,1.17E+18
Twitter for iPhone,For all of the “geniuses” out there many who have been in other administrations and “taken to the cleaners” by China that want me to get together with the EU and others to go after China Trade practices remember the EU &amp; all treat us VERY unfairly on Trade also. Will change!,09/03/19,16751,69610,FALSE,1.17E+18
Twitter for iPhone,We are doing very well in our negotiations with China. While I am sure they would love to be dealing with a new administration so they could continue their practice of “ripoff USA”($600 B/year)16 months PLUS is a long time to be hemorrhaging jobs and companies on a long-shot....,09/03/19,16784,80037,FALSE,1.17E+18
Twitter for iPhone,....And then think what happens to China when I win. Deal would get MUCH TOUGHER! In the meantime China’s Supply Chain will crumble and businesses jobs and money will be gone!,09/03/19,12795,61736,FALSE,1.17E+18
Twitter for iPhone,....is about American Freedom. Redirect the supply chain. There is no reason to buy everything from China!,09/01/19,11650,56690,FALSE,1.17E+18
